Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20230509:1610,47.28,16.57,16.02,1.31,0.0
20230509:1710,28.86,5.77,15.39,1.24,0.0
20230509:1810,0.0,0.0,14.73,1.03,0.0
20230509:1910,0.0,0.0,13.82,1.45,0.0
20230509:2010,0.0,0.0,13.17,1.45,0.0
20230509:2110,0.0,0.0,12.71,1.45,0.0
20230509:2210,0.0,0.0,12.02,1.45,0.0
20230509:2310,0.0,0.0,11.5,1.38,0.0
20230510:0010,0.0,0.0,11.12,1.31,0.0
20230510:0110,0.0,0.0,11.21,1.31,0.0
20230510:0210,0.0,0.0,11.06,1.45,0.0
20230510:0310,0.0,0.0,10.3,1.52,0.0
20230510:0410,5.25,6.82,9.97,1.52,0.0
20230510:0510,111.93,17.65,11.99,1.45,0.0
20230510:0610,193.26,28.73,13.71,1.24,0.0
20230510:0710,269.35,39.75,14.79,1.24,0.0
20230510:0810,573.78,50.21,16.12,1.03,0.0
20230510:0910,844.46,59.19,17.15,0.97,0.0
20230510:1010,778.02,64.77,18.15,1.24,0.0
20230510:1110,457.31,64.5,18.54,1.31,0.0
20230510:1210,143.7,58.53,18.85,1.1,0.0
20230510:1310,520.67,49.38,18.36,1.1,0.0
20230510:1410,341.84,38.84,17.03,1.45,0.0
20230510:1510,96.42,27.81,15.6,1.52,0.0
20230510:1610,91.86,16.73,14.51,1.1,0.0
20230510:1710,9.62,5.94,14.17,0.48,0.0
20230510:1810,0.0,0.0,13.71,0.48,0.0
20230510:1910,0.0,0.0,13.76,0.76,0.0
20230510:2010,0.0,0.0,13.67,0.76,0.0
20230510:2110,0.0,0.0,13.51,0.48,0.0
20230510:2210,0.0,0.0,13.52,0.41,0.0
20230510:2310,0.0,0.0,13.38,0.48,0.0
20230511:0010,0.0,0.0,13.37,0.69,0.0
20230511:0110,0.0,0.0,12.85,0.9,0.0
20230511:0210,0.0,0.0,12.71,0.97,0.0
20230511:0310,0.0,0.0,12.82,1.1,0.0
20230511:0410,7.0,7.0,12.9,1.1,0.0
20230511:0510,27.11,17.82,13.19,1.1,0.0
20230511:0610,47.22,28.9,13.76,1.1,0.0
20230511:0710,84.37,39.92,13.9,1.45,0.0
20230511:0810,131.65,50.4,13.77,1.52,0.0
20230511:0910,147.41,59.41,13.91,1.59,0.0
20230511:1010,190.98,65.03,14.08,1.52,0.0
20230511:1110,140.92,64.75,14.24,1.72,0.0
20230511:1210,148.34,58.74,14.36,1.72,0.0
20230511:1310,89.93,49.55,14.39,1.59,0.0
20230511:1410,89.93,39.0,14.53,1.93,0.0
20230511:1510,119.6,27.96,14.73,1.66,0.0
20230511:1610,61.19,16.89,14.61,1.52,0.0
20230511:1710,28.86,6.1,13.68,1.1,0.0
20230511:1810,0.0,0.0,12.66,0.62,0.0
20230511:1910,0.0,0.0,12.41,0.83,0.0
20230511:2010,0.0,0.0,12.12,0.76,0.0
20230511:2110,0.0,0.0,11.43,0.97,0.0
20230511:2210,0.0,0.0,11.41,0.97,0.0
20230511:2310,0.0,0.0,11.26,0.97,0.0
20230512:0010,0.0,0.0,12.13,0.83,0.0
20230512:0110,0.0,0.0,11.86,0.83,0.0
20230512:0210,0.0,0.0,11.63,0.9,0.0
20230512:0310,0.0,0.0,11.24,1.03,0.0
20230512:0410,6.12,7.17,11.69,0.97,0.0
20230512:0510,32.35,17.98,12.45,0.69,0.0
20230512:0610,111.06,29.07,14.18,0.69,0.0
20230512:0710,267.07,40.09,14.06,1.52,0.0
20230512:0810,329.28,50.59,14.62,1.93,0.0
20230512:0910,261.67,59.63,15.2,2.21,0.0
20230512:1010,278.37,65.28,15.25,2.62,0.0
20230512:1110,272.81,65.0,15.73,2.14,0.0
20230512:1210,202.11,58.95,15.68,2.14,0.0
20230512:1310,141.85,49.73,15.35,1.93,0.0
20230512:1410,97.35,39.16,14.87,1.45,0.0
20230512:1510,186.54,28.12,15.16,1.24,0.0
20230512:1610,121.84,17.04,14.23,0.97,0.0
20230512:1710,33.23,6.27,13.34,0.41,0.0
20230512:1810,0.0,0.0,12.47,0.55,0.0
20230512:1910,0.0,0.0,12.3,0.69,0.0
20230512:2010,0.0,0.0,12.05,0.62,0.0
20230512:2110,0.0,0.0,11.78,0.55,0.0
20230512:2210,0.0,0.0,11.44,0.69,0.0
20230512:2310,0.0,0.0,11.18,0.83,0.0
20230513:0010,0.0,0.0,11.65,0.9,0.0
20230513:0110,0.0,0.0,11.12,0.97,0.0
20230513:0210,0.0,0.0,10.79,1.1,0.0
20230513:0310,0.0,0.0,9.94,1.24,0.0
20230513:0410,41.1,7.34,9.61,1.24,0.0
20230513:0510,101.44,18.15,11.82,1.03,0.0
20230513:0610,196.75,29.23,13.81,0.69,0.0
20230513:0710,559.18,40.26,15.35,0.34,0.0
20230513:0810,481.45,50.77,16.32,0.76,0.0
20230513:0910,692.14,59.84,17.28,1.38,0.0
20230513:1010,646.08,65.52,17.65,2.21,0.0
20230513:1110,732.74,65.24,17.89,2.48,0.0
20230513:1210,424.42,59.15,17.12,2.14,0.0
20230513:1310,160.39,49.9,15.83,1.79,0.0
20230513:1410,77.88,39.32,15.18,0.76,0.0
20230513:1510,67.68,28.27,14.72,0.0,0.0
20230513:1610,24.1,17.2,14.69,0.07,0.0
20230513:1710,22.74,6.44,14.63,0.21,0.0
20230513:1810,0.0,0.0,14.03,0.76,0.0
20230513:1910,0.0,0.0,14.7,0.69,0.0
20230513:2010,0.0,0.0,14.37,0.41,0.0
20230513:2110,0.0,0.0,13.37,0.62,0.0
20230513:2210,0.0,0.0,12.96,1.1,0.0
20230513:2310,0.0,0.0,12.65,1.31,0.0
20230514:0010,0.0,0.0,12.89,1.31,0.0
20230514:0110,0.0,0.0,12.43,1.24,0.0
20230514:0210,0.0,0.0,12.6,1.38,0.0
20230514:0310,0.0,0.0,12.44,1.38,0.0
20230514:0410,6.12,7.51,12.42,1.38,0.0
20230514:0510,22.74,18.3,13.17,1.17,0.0
20230514:0610,56.84,29.38,14.06,1.17,0.0
20230514:0710,151.12,40.41,16.9,1.1,0.0
20230514:0810,447.1,50.94,18.78,0.83,0.0
20230514:0910,160.39,60.04,19.81,1.66,0.0
20230514:1010,153.9,65.76,19.89,2.62,0.0
20230514:1110,151.12,65.47,19.52,1.93,0.0
20230514:1210,129.79,59.35,19.27,1.03,0.0
20230514:1310,121.45,50.07,18.71,0.62,0.0
20230514:1410,66.75,39.47,18.67,1.03,0.0
20230514:1510,171.0,28.42,18.24,1.24,0.0
20230514:1610,47.28,17.35,17.6,0.55,0.0
20230514:1710,5.25,6.6,17.2,0.41,0.0
20230514:1810,0.0,0.0,17.11,0.21,0.0
20230514:1910,0.0,0.0,16.31,0.28,0.0
20230514:2010,0.0,0.0,16.2,0.34,0.0
20230514:2110,0.0,0.0,15.49,0.62,0.0
20230514:2210,0.0,0.0,15.47,0.34,0.0
20230514:2310,0.0,0.0,14.49,0.76,0.0
20230515:0010,0.0,0.0,14.82,0.76,0.0
20230515:0110,0.0,0.0,15.48,0.41,0.0
20230515:0210,0.0,0.0,15.41,0.55,0.0
20230515:0310,0.0,0.0,14.2,1.03,0.0
20230515:0410,40.23,7.67,14.44,0.97,0.0
20230515:0510,20.11,18.45,14.54,1.1,0.0
20230515:0610,34.98,29.53,16.11,0.97,0.0
20230515:0710,91.78,40.57,17.9,0.34,0.0
20230515:0810,124.23,51.11,18.05,0.21,0.0
20230515:0910,110.33,60.24,17.27,0.69,0.0
20230515:1010,147.41,65.99,18.13,1.24,0.0
20230515:1110,322.91,65.7,19.88,0.69,0.0
20230515:1210,161.32,59.55,20.6,0.21,0.0
20230515:1310,107.54,50.24,19.6,0.69,0.0
20230515:1410,93.64,39.63,18.92,1.1,0.0
20230515:1510,290.16,28.57,18.72,1.45,0.0
20230515:1610,122.98,17.51,18.74,1.45,0.0
20230515:1710,20.99,6.76,18.79,1.52,0.0
20230515:1810,0.0,0.0,17.39,1.66,0.0
20230515:1910,0.0,0.0,16.82,1.93,0.0
20230515:2010,0.0,0.0,15.42,2.21,0.0
20230515:2110,0.0,0.0,14.75,2.28,0.0
20230515:2210,0.0,0.0,14.03,2.41,0.0
20230515:2310,0.0,0.0,13.78,2.48,0.0
20230516:0010,0.0,0.0,13.91,2.28,0.0
20230516:0110,0.0,0.0,14.19,2.14,0.0
20230516:0210,0.0,0.0,14.19,2.07,0.0
20230516:0310,0.0,0.0,14.2,2.07,0.0
20230516:0410,23.61,7.82,14.23,1.93,0.0
20230516:0510,20.11,18.6,15.08,2.0,0.0
20230516:0610,38.48,29.67,16.11,1.72,0.0
20230516:0710,59.33,40.71,16.33,1.79,0.0
20230516:0810,120.52,51.27,16.98,2.14,0.0
20230516:0910,113.11,60.43,17.91,1.86,0.0
20230516:1010,164.1,66.22,20.44,1.17,0.0
20230516:1110,135.36,65.93,19.66,1.72,0.0
20230516:1210,205.82,59.74,16.56,2.21,0.0
20230516:1310,124.23,50.4,15.68,2.14,0.0
20230516:1410,101.05,39.78,16.31,2.21,0.0
20230516:1510,36.16,28.71,15.56,1.79,0.0
20230516:1610,82.05,17.66,14.97,1.79,0.0
20230516:1710,10.49,6.92,14.57,0.55,0.0
20230516:1810,0.0,0.0,14.06,0.62,0.0
20230516:1910,0.0,0.0,12.49,0.83,0.0
20230516:2010,0.0,0.0,12.65,0.76,0.0
20230516:2110,0.0,0.0,12.66,0.76,0.0
20230516:2210,0.0,0.0,11.71,0.97,0.0
20230516:2310,0.0,0.0,11.42,1.1,0.0
20230517:0010,0.0,0.0,11.3,1.03,0.0
20230517:0110,0.0,0.0,9.61,1.17,0.0
20230517:0210,0.0,0.0,9.42,1.24,0.0
20230517:0310,0.0,0.0,9.04,1.38,0.0
20230517:0410,8.74,7.97,9.42,1.24,0.0
20230517:0510,23.61,18.74,11.98,1.03,0.0
20230517:0610,52.47,29.81,13.79,0.62,0.0
20230517:0710,113.11,40.86,15.15,0.28,0.0
20230517:0810,766.6,51.43,16.2,0.62,0.0
20230517:0910,850.8,60.62,17.01,1.24,0.0
20230517:1010,515.96,66.44,17.6,1.86,0.0
20230517:1110,619.7,66.15,17.23,2.14,0.0
20230517:1210,796.82,59.93,17.56,2.21,0.0
20230517:1310,692.3,50.56,17.3,2.14,0.0
20230517:1410,544.11,39.93,16.92,2.07,0.0
20230517:1510,309.06,28.86,16.53,1.66,0.0
20230517:1610,154.87,17.8,16.01,1.24,0.0
20230517:1710,38.48,7.08,15.53,0.9,0.0
20230517:1810,0.0,0.0,14.71,0.83,0.0
20230517:1910,0.0,0.0,15.02,0.69,0.0
20230517:2010,0.0,0.0,14.86,0.28,0.0
20230517:2110,0.0,0.0,14.54,0.28,0.0
20230517:2210,0.0,0.0,14.24,0.28,0.0
20230517:2310,0.0,0.0,13.96,0.34,0.0
20230518:0010,0.0,0.0,13.71,0.34,0.0
20230518:0110,0.0,0.0,13.35,0.55,0.0
20230518:0210,0.0,0.0,13.06,0.76,0.0
20230518:0310,0.0,0.0,12.97,0.76,0.0
20230518:0410,44.6,8.11,12.95,0.69,0.0
20230518:0510,122.42,18.87,13.49,0.34,0.0
20230518:0610,178.39,29.94,14.97,0.14,0.0
20230518:0710,316.06,40.99,15.36,0.21,0.0
20230518:0810,456.53,51.58,15.74,0.14,0.0
20230518:0910,249.39,60.79,17.0,0.41,0.0
20230518:1010,175.22,66.65,17.85,0.55,0.0
20230518:1110,313.35,66.37,18.31,0.62,0.0
20230518:1210,134.43,60.11,18.38,0.62,0.0
20230518:1310,189.13,50.72,18.35,0.48,0.0
20230518:1410,95.49,40.07,17.66,0.48,0.0
20230518:1510,147.22,29.0,17.25,0.62,0.0
20230518:1610,156.44,17.95,16.73,0.76,0.0
20230518:1710,39.35,7.23,16.27,1.03,0.0
20230518:1810,0.0,0.0,15.24,1.45,0.0
20230518:1910,0.0,0.0,14.41,1.79,0.0
20230518:2010,0.0,0.0,13.52,1.86,0.0
20230518:2110,0.0,0.0,12.49,1.86,0.0
20230518:2210,0.0,0.0,11.42,1.72,0.0
20230518:2310,0.0,0.0,10.57,1.72,0.0
20230519:0010,0.0,0.0,10.02,1.72,0.0
20230519:0110,0.0,0.0,9.84,1.79,0.0
20230519:0210,0.0,0.0,9.88,1.86,0.0
20230519:0310,0.0,0.0,9.59,1.93,0.0
20230519:0410,41.1,8.25,9.88,2.0,0.0
20230519:0510,83.07,19.0,11.61,2.21,0.0
20230519:0610,108.43,30.06,13.2,2.28,0.0
20230519:0710,620.82,41.12,15.68,2.48,0.0
20230519:0810,803.08,51.72,17.18,2.83,0.0
20230519:0910,961.52,60.97,18.36,2.83,0.0
20230519:1010,1033.23,66.86,19.13,2.55,0.0
20230519:1110,1034.9,66.58,19.49,2.41,0.0
20230519:1210,962.01,60.29,19.64,2.34,0.0
20230519:1310,823.59,50.88,19.84,2.41,0.0
20230519:1410,608.61,40.22,19.94,2.34,0.0
20230519:1510,383.89,29.14,20.07,1.93,0.0
20230519:1610,159.25,18.1,19.74,1.52,0.0
20230519:1710,36.73,7.38,18.89,1.52,0.0
20230519:1810,0.0,0.0,16.82,1.52,0.0
20230519:1910,0.0,0.0,16.15,1.45,0.0
20230519:2010,0.0,0.0,14.01,1.79,0.0
20230519:2110,0.0,0.0,12.7,2.0,0.0
20230519:2210,0.0,0.0,11.72,2.14,0.0
20230519:2310,0.0,0.0,11.12,2.14,0.0
20230520:0010,0.0,0.0,10.81,2.21,0.0
20230520:0110,0.0,0.0,10.57,2.21,0.0
20230520:0210,0.0,0.0,10.66,2.14,0.0
20230520:0310,0.0,0.0,10.29,2.14,0.0
20230520:0410,25.36,8.38,10.34,2.14,0.0
20230520:0510,100.56,19.13,12.79,1.93,0.0
20230520:0610,205.5,30.18,16.5,1.86,0.0
20230520:0710,451.0,41.25,18.5,2.14,0.0
20230520:0810,433.82,51.86,19.92,2.28,0.0
20230520:0910,629.13,61.13,21.09,2.83,0.0
20230520:1010,989.82,67.07,22.0,2.97,0.0
20230520:1110,1021.73,66.78,22.83,2.76,0.0
20230520:1210,923.28,60.47,23.31,2.69,0.0
20230520:1310,669.5,51.03,23.24,2.41,0.0
20230520:1410,459.23,40.36,22.89,1.93,0.0
20230520:1510,250.05,29.28,22.47,1.72,0.0
20230520:1610,106.04,18.24,22.2,1.45,0.0
20230520:1710,32.35,7.53,20.9,1.45,0.0
20230520:1810,0.0,0.0,18.95,1.59,0.0
20230520:1910,0.0,0.0,19.21,1.1,0.0
20230520:2010,0.0,0.0,19.07,0.97,0.0
20230520:2110,0.0,0.0,18.28,1.03,0.0
20230520:2210,0.0,0.0,16.17,1.45,0.0
20230520:2310,0.0,0.0,14.35,1.72,0.0
20230521:0010,0.0,0.0,13.04,1.86,0.0
20230521:0110,0.0,0.0,12.24,1.93,0.0
20230521:0210,0.0,0.0,11.46,2.0,0.0
20230521:0310,0.0,0.0,10.82,2.07,0.0
20230521:0410,7.87,8.51,10.78,2.07,0.0
20230521:0510,43.72,19.24,13.53,1.86,0.0
20230521:0610,153.03,30.3,16.93,1.93,0.0
20230521:0710,339.12,41.36,18.61,2.28,0.0
20230521:0810,640.18,51.99,19.73,2.97,0.0
20230521:0910,505.06,61.29,20.73,2.97,0.0
20230521:1010,320.73,67.26,21.28,2.76,0.0
20230521:1110,329.52,66.99,21.39,2.55,0.0
20230521:1210,758.09,60.64,21.62,2.21,0.0
20230521:1310,297.32,51.18,21.76,1.52,0.0
20230521:1410,257.71,40.5,21.26,0.9,0.0
20230521:1510,58.41,29.42,20.9,0.62,0.0
20230521:1610,46.36,18.38,20.2,1.03,0.0
20230521:1710,29.73,7.68,18.95,0.83,0.0
20230521:1810,0.0,0.0,18.99,0.28,0.0
20230521:1910,0.0,0.0,17.52,1.1,0.0
20230521:2010,0.0,0.0,16.83,1.17,0.0
20230521:2110,0.0,0.0,15.55,1.38,0.0
20230521:2210,0.0,0.0,14.64,1.45,0.0
20230521:2310,0.0,0.0,13.61,1.59,0.0
20230522:0010,0.0,0.0,12.73,1.66,0.0
20230522:0110,0.0,0.0,11.93,1.72,0.0
20230522:0210,0.0,0.0,11.14,1.86,0.0
20230522:0310,0.0,0.0,10.75,1.86,0.0
20230522:0410,20.11,8.63,10.66,1.93,0.0
20230522:0510,111.93,19.36,13.19,1.72,0.0
20230522:0610,202.0,30.41,16.61,1.72,0.0
20230522:0710,452.75,41.48,18.23,1.86,0.0
20230522:0810,664.18,52.12,19.3,2.34,0.0
20230522:0910,927.2,61.45,20.06,2.41,0.0
20230522:1010,961.87,67.45,20.74,2.28,0.0
20230522:1110,947.66,67.18,21.41,2.0,0.0
20230522:1210,912.87,60.81,21.56,1.72,0.0
20230522:1310,629.62,51.33,21.9,1.66,0.0
20230522:1410,318.19,40.63,21.83,1.59,0.0
20230522:1510,82.51,29.55,21.28,1.17,0.0
20230522:1610,130.43,18.52,20.15,0.76,0.0
20230522:1710,39.35,7.83,19.39,1.03,0.0
20230522:1810,0.0,0.0,19.44,0.9,0.0
20230522:1910,0.0,0.0,17.74,1.03,0.0
20230522:2010,0.0,0.0,16.93,1.17,0.0
20230522:2110,0.0,0.0,15.57,1.31,0.0
20230522:2210,0.0,0.0,14.23,1.45,0.0
20230522:2310,0.0,0.0,13.12,1.52,0.0
20230523:0010,0.0,0.0,11.76,1.59,0.0
20230523:0110,0.0,0.0,10.63,1.72,0.0
20230523:0210,0.0,0.0,9.83,1.79,0.0
20230523:0310,0.0,0.0,9.52,1.79,0.0
20230523:0410,44.6,8.75,9.79,1.79,0.0
20230523:0510,85.7,19.47,12.39,1.52,0.0
20230523:0610,111.06,30.51,16.03,1.24,0.0
20230523:0710,616.88,41.59,18.58,1.17,0.0
20230523:0810,806.63,52.24,19.97,0.97,0.0
20230523:0910,953.06,61.6,21.11,0.83,0.0
20230523:1010,1019.16,67.64,21.89,0.41,0.0
20230523:1110,1010.04,67.37,22.44,0.07,0.0
20230523:1210,939.93,60.98,22.71,0.48,0.0
20230523:1310,779.75,51.48,22.44,0.83,0.0
20230523:1410,516.53,40.77,21.01,1.03,0.0
20230523:1510,384.2,29.69,20.45,1.1,0.0
20230523:1610,161.68,18.65,20.23,0.69,0.0
20230523:1710,39.35,7.97,19.53,0.69,0.0
20230523:1810,0.0,0.0,18.49,0.83,0.0
20230523:1910,0.0,0.0,18.59,0.41,0.0
20230523:2010,0.0,0.0,18.1,0.14,0.0
20230523:2110,0.0,0.0,17.66,0.07,0.0
20230523:2210,0.0,0.0,17.24,0.41,0.0
20230523:2310,0.0,0.0,16.75,0.55,0.0
20230524:0010,0.0,0.0,16.28,0.69,0.0
20230524:0110,0.0,0.0,15.83,0.76,0.0
20230524:0210,0.0,0.0,15.53,0.83,0.0
20230524:0310,0.0,0.0,15.3,0.9,0.0
20230524:0410,49.84,8.86,15.26,0.97,0.0
20230524:0510,96.19,19.57,15.96,0.69,0.0
20230524:0610,124.17,30.61,17.87,0.21,0.0
20230524:0710,609.81,41.69,18.55,0.41,0.0
20230524:0810,800.74,52.35,19.58,0.62,0.0
20230524:0910,942.66,61.74,20.67,0.9,0.0
20230524:1010,1018.27,67.82,21.41,1.03,0.0
20230524:1110,1015.66,67.56,21.06,0.83,0.0
20230524:1210,933.83,61.14,21.26,0.97,0.0
20230524:1310,692.48,51.62,21.39,1.17,0.0
20230524:1410,148.34,40.9,20.08,0.97,0.0
20230524:1510,282.95,29.82,19.38,0.62,0.0
20230524:1610,48.21,18.79,19.33,0.48,0.0
20230524:1710,30.61,8.11,19.03,0.76,0.0
20230524:1810,0.0,0.0,18.61,0.41,0.0
20230524:1910,0.0,0.0,18.14,0.62,0.0
20230524:2010,0.0,0.0,17.81,0.9,0.0
20230524:2110,0.0,0.0,17.36,1.03,0.0
20230524:2210,0.0,0.0,17.25,1.1,0.0
20230524:2310,0.0,0.0,17.11,1.1,0.0
20230525:0010,0.0,0.0,15.9,1.24,0.0
20230525:0110,0.0,0.0,15.63,1.31,0.0
20230525:0210,0.0,0.0,15.33,1.31,0.0
20230525:0310,0.0,0.0,12.55,1.52,0.0
20230525:0410,13.12,8.96,11.81,1.66,0.0
20230525:0510,102.31,19.66,14.62,1.38,0.0
20230525:0610,130.29,30.71,18.56,1.24,0.0
20230525:0710,599.55,41.78,20.75,1.1,0.0
20230525:0810,781.9,52.46,21.78,1.1,0.0
20230525:0910,924.89,61.87,22.45,1.17,0.0
20230525:1010,1000.17,67.99,22.94,1.17,0.0
20230525:1110,951.93,67.74,23.42,1.03,0.0
20230525:1210,569.34,61.3,23.65,0.76,0.0
20230525:1310,149.26,51.76,23.7,0.9,0.0
20230525:1410,85.29,41.03,22.34,1.24,0.0
20230525:1510,160.96,29.95,21.51,1.1,0.0
20230525:1610,22.25,18.92,21.56,1.1,0.0
20230525:1710,38.48,8.25,20.73,0.97,0.0
20230525:1810,0.0,0.0,20.25,0.83,0.0
20230525:1910,0.0,0.0,17.55,1.17,0.0
20230525:2010,0.0,0.0,16.44,1.31,0.0
20230525:2110,0.0,0.0,15.54,1.38,0.0
20230525:2210,0.0,0.0,14.63,1.52,0.0
20230525:2310,0.0,0.0,13.88,1.59,0.0
20230526:0010,0.0,0.0,13.35,1.66,0.0
20230526:0110,0.0,0.0,12.77,1.72,0.0
20230526:0210,0.0,0.0,12.65,1.72,0.0
20230526:0310,0.0,0.0,12.08,1.86,0.0
20230526:0410,7.87,9.06,12.12,1.86,0.0
20230526:0510,69.08,19.76,14.58,1.72,0.0
20230526:0610,205.5,30.79,17.18,1.66,0.0
20230526:0710,293.59,41.87,19.23,1.72,0.0
20230526:0810,302.77,52.56,20.43,1.93,0.0
20230526:0910,646.58,62.0,21.32,2.21,0.0
20230526:1010,659.67,68.15,21.97,2.21,0.0
20230526:1110,922.56,67.92,22.27,2.07,0.0
20230526:1210,810.28,61.45,22.3,2.0,0.0
20230526:1310,371.69,51.89,22.12,2.0,0.0
20230526:1410,425.48,41.16,21.77,1.93,0.0
20230526:1510,353.11,30.07,21.78,1.66,0.0
20230526:1610,164.57,19.05,21.33,1.38,0.0
20230526:1710,41.97,8.39,20.36,1.59,0.0
20230526:1810,0.0,0.0,18.84,1.59,0.0
20230526:1910,0.0,0.0,16.87,1.79,0.0
20230526:2010,0.0,0.0,15.62,1.72,0.0
20230526:2110,0.0,0.0,14.55,1.72,0.0
20230526:2210,0.0,0.0,13.77,1.79,0.0
20230526:2310,0.0,0.0,13.06,1.86,0.0
20230527:0010,0.0,0.0,12.54,1.93,0.0
20230527:0110,0.0,0.0,12.3,2.0,0.0
20230527:0210,0.0,0.0,12.45,2.07,0.0
20230527:0310,0.0,0.0,12.4,2.07,0.0
20230527:0410,47.22,9.16,12.69,2.07,0.0
20230527:0510,91.82,19.84,14.47,2.14,0.0
20230527:0610,115.43,30.88,16.98,2.07,0.0
20230527:0710,580.1,41.96,18.67,2.76,0.0
20230527:0810,754.14,52.66,19.95,3.17,0.0
20230527:0910,937.26,62.12,21.03,3.24,0.0
20230527:1010,945.29,68.31,21.83,3.1,0.0
20230527:1110,913.81,68.09,22.42,2.83,0.0
20230527:1210,786.32,61.6,22.55,2.48,0.0
20230527:1310,790.5,52.03,22.58,2.34,0.0
20230527:1410,608.79,41.28,22.72,1.93,0.0
20230527:1510,383.97,30.19,22.6,1.52,0.0
20230527:1610,165.64,19.17,22.09,1.45,0.0
20230527:1710,42.85,8.52,20.81,1.52,0.0
20230527:1810,0.0,0.0,19.04,1.45,0.0
20230527:1910,0.0,0.0,17.51,1.86,0.0
20230527:2010,0.0,0.0,16.28,1.86,0.0
20230527:2110,0.0,0.0,15.36,1.86,0.0
20230527:2210,0.0,0.0,14.49,1.79,0.0
20230527:2310,0.0,0.0,13.96,1.79,0.0
20230528:0010,0.0,0.0,13.11,1.79,0.0
20230528:0110,0.0,0.0,12.8,1.79,0.0
20230528:0210,0.0,0.0,12.69,1.86,0.0
20230528:0310,0.0,0.0,12.48,1.86,0.0
20230528:0410,45.47,9.25,12.87,1.93,0.0
20230528:0510,127.67,19.92,15.24,2.0,0.0
20230528:0610,200.25,30.96,17.28,2.07,0.0
20230528:0710,583.48,42.04,18.97,2.21,0.0
20230528:0810,801.2,52.75,20.22,2.62,0.0
20230528:0910,947.06,62.24,21.22,2.55,0.0
20230528:1010,1018.44,68.46,22.08,2.28,0.0
20230528:1110,993.47,68.25,22.66,1.93,0.0
20230528:1210,935.43,61.75,22.89,1.45,0.0
20230528:1310,786.15,52.16,22.72,0.97,0.0
20230528:1410,606.86,41.41,22.25,1.24,0.0
20230528:1510,367.32,30.31,21.08,1.59,0.0
20230528:1610,165.61,19.3,20.8,1.45,0.0
20230528:1710,41.97,8.65,20.11,1.45,0.0
20230528:1810,0.0,0.0,18.78,1.31,0.0
20230528:1910,0.0,0.0,17.16,1.72,0.0
20230528:2010,0.0,0.0,16.05,1.66,0.0
20230528:2110,0.0,0.0,15.04,1.66,0.0
20230528:2210,0.0,0.0,14.15,1.72,0.0
20230528:2310,0.0,0.0,13.64,1.72,0.0
20230529:0010,0.0,0.0,13.17,1.72,0.0
20230529:0110,0.0,0.0,12.71,1.79,0.0
20230529:0210,0.0,0.0,12.16,1.93,0.0
20230529:0310,0.0,0.0,12.24,1.93,0.0
20230529:0410,49.84,9.33,12.36,1.86,0.0
20230529:0510,85.7,20.0,14.58,2.0,0.0
20230529:0610,110.18,31.03,16.69,1.93,0.0
20230529:0710,615.32,42.11,19.44,1.72,0.0
20230529:0810,803.6,52.84,20.83,1.86,0.0
20230529:0910,945.42,62.35,21.72,1.79,0.0
20230529:1010,982.45,68.61,22.39,1.59,0.0
20230529:1110,1008.99,68.41,22.65,1.1,0.0
20230529:1210,933.9,61.89,22.66,0.76,0.0
20230529:1310,768.05,52.28,21.87,0.97,0.0
20230529:1410,594.58,41.52,21.33,1.45,0.0
20230529:1510,350.64,30.43,21.1,0.69,0.0
20230529:1610,157.88,19.42,20.98,0.76,0.0
20230529:1710,48.1,8.78,20.32,0.62,0.0
20230529:1810,0.0,0.0,19.74,0.69,0.0
20230529:1910,0.0,0.0,18.82,1.17,0.0
20230529:2010,0.0,0.0,19.02,1.1,0.0
20230529:2110,0.0,0.0,18.07,1.24,0.0
20230529:2210,0.0,0.0,17.2,1.24,0.0
20230529:2310,0.0,0.0,15.89,1.38,0.0
20230530:0010,0.0,0.0,13.53,1.52,0.0
20230530:0110,0.0,0.0,13.22,1.52,0.0
20230530:0210,0.0,0.0,12.86,1.72,0.0
20230530:0310,0.0,0.0,12.29,1.79,0.0
20230530:0410,54.22,9.41,12.26,1.72,0.0
20230530:0510,85.7,20.07,13.93,1.52,0.0
20230530:0610,109.31,31.1,16.99,1.24,0.0
20230530:0710,606.76,42.18,20.15,0.9,0.0
20230530:0810,793.18,52.92,21.41,0.41,0.0
20230530:0910,817.42,62.45,22.24,0.28,0.0
20230530:1010,639.85,68.75,22.74,0.62,0.0
20230530:1110,444.56,68.56,22.31,0.83,0.0
20230530:1210,74.17,62.03,21.68,0.97,0.0
20230530:1310,119.6,52.41,21.19,0.76,0.0
20230530:1410,143.7,41.64,20.62,0.83,0.0
20230530:1510,318.37,30.55,20.98,1.1,0.0
20230530:1610,163.2,19.54,20.61,1.1,0.0
20230530:1710,16.61,8.9,20.13,0.62,0.0
20230530:1810,0.0,0.0,18.63,0.69,0.0
20230530:1910,0.0,0.0,18.52,0.55,0.0
20230530:2010,0.0,0.0,18.01,0.48,0.0
20230530:2110,0.0,0.0,17.6,0.48,0.0
20230530:2210,0.0,0.0,17.07,0.62,0.0
20230530:2310,0.0,0.0,15.07,0.97,0.0
20230531:0010,0.0,0.0,12.07,1.24,0.0
20230531:0110,0.0,0.0,11.8,1.24,0.0
